text,pseudo_label
这个精神状态真的没事吗？,0
所以到底是谁不让她谈了？是不是就是因为不让她谈，所以才这么疯的？,0
天哪，现在开演唱会都不讲究台风了哪,0
这首歌状态是傻大妞啊，李白那几句是嗑药被附身和超mean girl的样子,0
乖乖的模样，非要走这条疯路？安静唱歌行不行,0
你是说他们抢票就是去听这个的？,0
好像不正常,0
简直像极了喝醉酒的朋友,0
当年李健老师的话她愣是忘记的干干净净了！！！,0
不知道这世界咋了，这么没品的人还捧那么高,1
她的体态还是要矫正一下的 不是说没有舞蹈基础就不能唱跳 但至少不能跳成这样,0
哪来的颠婆,0
这精神状态？,0
真的难听,0
中邪了 这是,0
精神状态有点癫,0
像吸粉了一样这个舞动的,0
精神状态不太美妙，关爱精神病,0
结石下来了么？,0
跳大神呢？,0
为什么要q花花，你们有认真看过花花的演唱会，听过他的歌吗？不能就看了营销号的一些片段就这样说他吧,0
在舞台上发烧了,0
赶紧下架，好像精神病，她都能出名，奇了怪了,0
谁给我孩子看这种表演，我从心里拉黑谁，路转黑，文化垃圾制造者,1
快封杀吧，这是传达的什么价值观，跳大神儿的这是,0
风格跟华晨宇倒是能组合到一起，,0
我都替她尴尬，这都啥,0
这首歌是爵士，唱的一点爵士味道都没有。而且还是大白嗓的感觉,0
很多人说她在走王菲路线，可真别拉王菲下水了,0
这首歌不会是改编范晓萱的好想谈恋爱嘛？,0
李健老师看到应该也觉得很唏嘘吧,0
什么妖魔鬼怪,0
招魂了,0
刚开始比赛出来的时候感觉风格还挺清纯的，现在感觉这个性格是挺疯，唱的这些歌曲颠颠的，一点都不喜欢,0
嗓音天赋这么好，怎么老是唱的这么抽象的,0
感觉可以送精神病院了,0
在广东居然没人给她撒符水？,0
最烦它，感觉就像个傻子。,1
真的像鬼上身一样，在那跳大神！！！,0
是不是磕药了啊,0
哈哈哈哈哈哈哈哈，笑喷了,0
疯婆子,0
内娱的都退化成这样了吗？,0
像个女鬼求封杀单依纯吧唱的都是骚歌死难听，带坏一代人,1
不敢点开声音希望是我的幻觉,0
？她咋了,0
……,0
她以为她是王菲了….做啥都对！,0
好颠，被改编歌曲的人施法了吗？感觉被附身。,0
是真的让他自由发挥吗。请个舞蹈老师教他几个专业动作不难吧，比如那种舞步什么东西的,0
受众群体是哪些啊？,0
果然娱乐圈是个大染缸，当年那么清纯的一个女孩，怎么变成这个样子啦,0
她怎么变这样了？,0
额……热点能不能别推给我,0
这……就……很……哎,0
这哪是好想谈恋爱，分明是想飞机妹摇摩托。明天卡片早蹦丢了,0
到底喜欢她的都是谁…,0
丟猴嗎？,1
。。。疯了吗,0
好颠,0
华晨宇和她属于是低山臭水遇知音了,0
这是跳大神吗,0
这是什么鬼,0
这是被邪教控制了么,1
这精神状态……,0
这是在干啥？大家试一下关掉声音只看画面，有惊喜。,0
我懂了，就是想谈恋爱疯了，大家给她找个男朋友吧，或者粉丝帮忙找一个，都魔怔了,0
这种状态持续多久啦？,0
这演唱会是看她发疯吗？？？,0
没开声音，快被吓晕了,0
她需要驱魔,0
这也有人花钱看啊，精神病院里一堆啊,0
恐怖片一样，呃赶紧逃走。,1
一个彻底堕落为夜店歌女级别的俗人,1
有点像乡村里的跳大神，哈哈哈,0
颠了，真的颠了，太难听了,0
之前感觉这丫头挺实诚挺有当代年轻人的特点的，可现在看看感觉咋有点跑偏了呢？成名太早放飞自我了？,0
精神状态？,0
被什么东西附身了,0
我不行了,0
跟个颠佬一样,1
吓得我晚上要做噩梦了,0
和鬼叫一样,1
她单纯是借着演唱会发疯,0
摄影师： 我当时害怕极了,0
低俗,1
这世界到底怎么了,0
有点神婆的状态！,0
菜花开了,0
哈哈哈哈哈哈哈草,0
就喜欢这种歌手？？好意思说出去吗,0
发疯了这是艺术吗??,0
磕了？,0
本来声音条件挺好的，非得这么唱,0
这啥啊这么难听寡疯了去磨树得了在这里喊什么,1
这是颠婆,0
好抽象啊，怪不得李荣浩气的眼睛都大了三号,0
看疯癫程度都不敢打开声音的节奏,0
这这这唱的什么，难听死了,0
哈哈哈，没点进这个视频光从外面看没有声音的，这个动作笑死我了,0
发癫了吗，就这种人不怕带坏年轻小朋友吗？？,0
这是咋了,0
这是艺术,0
像个精神病,0
不熟悉这个歌手，都说她很厉害，但是就现在的这个状态和唱的歌我是真的……很难评,0
支持,0
视觉上手好长腿好短,0
刚出来是多么单纯的一个人。现在怎么变得这么疯疯癫癫的？,0
这啥玩意儿？？,0
所以这啊疯是谁？,0
我靠…咋变这种风格了,0
贞子附体了么,0
#我对我心肝 李荣浩对李白#,0
这…..,0
??上身了……,0
颠婆？,1
我笑死了,0
怎么了这是，,0
跳大神届老来得女,0
去谈！快去谈！别再毁歌了,0
真是疯子一个,1
为啥让我感觉看到了芙蓉姐姐,0
这谁啊？,0
我天啊，巨难听啊，到底是谁喜欢听，是谁觉得好听啊,0
天呢，你们花钱买票去看的就是这个啊,0
建议杨永信给她电疗一下,0
她现在咋这样了 出道时候不是这样的啊,0
发癫,0
回锅肉,0
无法理解,0
唱的啥这是…像个jsbr,0
精神状态还好吗??,0
稳定的发挥手到擒来，多样尝试是一种先锋。当然先锋就意味着不被欣赏也很正常,0
哈哈哈,0
终于有人发现我最讨厌的一个歌手了,0
知道的是在开演唱会，不知道的还以为哪个中二少女在发癫,0
能让她退出歌坛吗？引人不适,0
她以前挺好的，现在到底事要闹哪样啊,0
疯不疯的先不说，这粉丝吹的唱功究竟在哪里,0
她是被夺舍了？像美国被以色列夺舍一样,0
去精神病院看看吧，王菲可不这样。,0
我去，我不想谈了,0
好像疯婆子,0
一点美感没有,0
是芙蓉姐姐？真不认识，是谁啊？,0
好颠的状态,0
救命啊。为什么大半夜给我推这个鬼,0
爱生活，爱自己，其他人的眼光没那么重要,0
额…………,0
华晨宇师妹？,0
李健：。。。。选你是错误,0
哈哈哈哈哈哈求求了谁来找个法师超度一下吧,0
这是磕嗨了吗？,0
一个大忽悠忽悠一群小忽悠、个个都满足了，虽然听不懂但是个个在装懂,0
资本为什么要把她包装成疯婆子？还是她本性就这样,1
好像跳大神,0
单有点磕过了劲,0
好像有点疯了,0
这是疯了吧，一直跺脚,0
她变质了,0
啊？？？这是在发什么神经？,0
癫了真的,0
贞子想谈恋爱……疯了,0
谁惹她了,0
emmmm，，这种也能当明星？（这世界癫了）,0
她疯了？,0
她适合跟华晨宇对唱,0
好吓人??,1
像在做法,0
喂点老鼠药吧,0
反正我不喜欢这样的D唱风格,0
不知道的还以为被上身了,0
就这还好声音冠军？,0
假如你不开声音只看她的动作，就像个颠婆在那里发疯，哈哈哈哈哈,0
真的不懂粉丝在粉什么,0
跳大绳呢,0
吓人??,1
跳大神么,0
她是不是受啥刺激了,0
疯子一个,0
怎么才能让李健看到？,0
跳大神都比她好看,0
这是有??还是疯了……,0
喝高了,0
不管好不好，反正你们看了，给钱…,0
，无语了,0
这舞台好看吗,0
无语,0
？干啥呢,0
弥补了国内女法师席位的空缺,0
听完谁想谈恋爱,0
00后都喜欢这种吗,0
这唱的什么鬼,0
跳大神,0
穿这鞋子不会崴脚吗,0
这一看就神金,0
和疯子一样,0
你怎么了单依纯不要再跟常石磊混了 你这样好像当年发疯的华晨宇 不要啊,0
这首歌是在表达没人跟你谈恋爱急的直跺脚吗,0
这不就是疯人院的状态,0
这……如果我花钱去看她的演唱会，我真的看到这样的演唱，我都无语死了,0
忘吃药了？,0
欣赏不来,0
救命,0
这啥啊,0
人性的恶在这里体现的淋漓尽致,0
歌词何意为,0
别糟蹋老歌,0
像个疯子,1
咱就是说她有自己写的歌吗？,0
好好唱歌时候挺好，现在鬼哭狼嚎的！,0
感觉发疯了一般，这会有人喜欢听吗,0
这是疯了吗？我天那,1
春天来了，万物复苏，能懂吧？,0
建议跟华公子组一队，就别祸害别人了。俩人精神状态有一拼,0
小魔女范晓萱的歌啊～～～～,0
有关部门能不能封杀一下，什么状态都能演唱会？是不是嗑药了,0
跟个傻批似的,1
好像精神不太正常噢,0
发骚了吧,0
好sj她粉丝有正常人吗,0
有点精神病,0
像精神病患者,0
疯了一样,0
这鸡已经疯狂了,0
我天，啥子,0
像尿急,0
有点模仿华晨宇的感觉，但是又没有人家有才华,0
又鸟味好重,0
强侵权,1
跟那个男歌手一种舞台风格吗 做法演唱会吗 像我这种老年人根本看不懂啊 我们应该也不是他俩的受众人群,0
尿失禁,0
又一个跳大神的，她跟华晨宇是不是亲戚,0
正常人都会觉得不好听,0
好黑人呀，感觉失心疯了,0
吸了?,0
疯了、疯了、属实疯了！,0
怎么了？,0
原来女生性压抑是这样的,1
她是不是有精神病，,0
女版法师,0
像精神病院跑出来的,0
嗑嗨了？,0
给个神经病呢,0
天啊，她这精神状态还好吗？,0
神经病？,0
是不是被qianguiz整得精神失常了,0
不敢评价，现在的审美…,0
是不是被qianguiz整疯球咯,0
还想有神经病,0
什么玩意？,0
芙蓉姐姐,0
不知道李雪健老师看后会咋想？,0
跟华有的一拼，跟精神病院出来的一样,0
好吓人 赶紧谈一个吧没人反对,1
一个精神不正常的疯子站在舞台上犯病，同样有一部分精神病群体高喊：好颠，好喜欢。文化垃圾，必须封杀。,1
私信记得关，今天看到很多疯子。,0
记得关私信,0
你的评论我喜欢，你的私信记得关,0
她唱李白也这样，活脱脱的疯批,0
私信打开，回头发个合集展览,0
什么样的偶像吸引什么样的粉丝,0
这精神状态绝对跟华晨宇是天生一对，月老都拆不上他们,0
不知道为什么感觉像吸了,0
我之前几年前看了她的音乐节，当时感觉又漂亮又会唱，说话也正常，去年翻唱魔改李白我就感觉她疯了,0
别惹这帮孩子,0
我挺喜欢她以前参加比赛翻唱的一些歌，确实好听，但是后来就……嗯………,0
确实精神状态不求行,0
粉随蒸煮就是这样的粉丝也不正常,0
吓死，她这是咋了,0
我还没看到你评论，第一感觉也是这样，精神状态不太好，先放句话在这。,0
粉丝（为啥攻击一个小女生）,0
本来就不正常,0
女法师,0
挺住,0
你真勇这话我都不敢说,0
说的太对了真感觉整个人状态很夸张，她粉丝更是,0
女版华晨宇？,0
都不知道怎么红起来，我是看桃花坞才知道有这个人，看着就疯疯癫癫,0
勇敢，我都不敢说话,0
我觉得你说的对,0
中邪了是这样,0
的确不正常,0
为什么你们女生不占她,0
辣眼睛,0
跟喝了假酒一样,1
真的，笑死我了这也叫唱歌,0
亚健康,0
太妹儿发春,0
就是走这个派系的,0
来搞笑的吧,0
路人的视角：这舞台也太像夜店蹦迪现场了,0
静音看到，跳更魔性,0
你说得对,0
早就发现了，又不敢说,0
这是艺术，哈哈哈哈哈,0
这他喵的，到时想打野还是打中路啊？,0
年少成名有好有坏。,0
勇啊！姐妹，我不敢这么说会被骂死！所以记得关私信,0
哈哈哈哈哈哈,0
她这样貌根本不像国内女生，再加上疯癫程度，非常适合去国外,0
啥时候疯的，好久没关注了,0
被夺舍了的感觉,0
有点，不主张这么疯，毕竟对粉丝有引导作用,0
不正常,0
我奶听到发出了抗议,0
好像有点不正常,0
对，像哪个医院出来的,0
非常不正常,0
应该发春了,0
好癫啊,0
想看你这两天的私信,0
发下私信截图？,0
我也是这么觉得的！,0
她的粉丝要来搞你了,0
关私信了吗？纯路人，不是谁的粉，就觉得挺神经的……,0
演出效果看不懂的人才是精神有问题,0
被玩坏了？,1
她一直……,0
我都不敢说话了,0
记得关私信，虽然我喜欢你的评论,0
记得关私信哦，听说会被骂我是一句都不敢评论,0
想起了华晨宇,0
有奶奶的就喜欢抖,0
这个风格简直女版法师。,0
你的评论我喜欢你的私信记得关,0
她什么时候变这样的以前她不这样啊，是不是看花花演唱会看多了,0
这是谁啊？是马路歌手还是真歌手啊？看打版像是某个韩国女明星一样！但是看唱歌有点精神不正常呢？,0
你的勇气很直观，你的私信记得关,0
祝你好运,0
我没开声音…看起来…更…怎么做到一手这么好的牌打成这么烂的，想不通,0
全都只有癫精神状态,0
好像两字大胆地去掉,0
风尘又疯癫,0
这种放出来干嘛有点吓人,1
癫狂,0
记得把私信关掉,0
确实有点像精神有点点…,0
真的,0
我也觉得,0
法师,0
没病吧她？,0
像疯婆子,0
我挺喜欢之前的她，但是针对她最近的行为说了一句犯错就要认，不要推给公司。她的粉丝给我围攻了，感觉正主和粉丝现在都脑子不正常，太吓人了,0
她翻唱的李白真的又尬又难听,0
这是 郭子 唱法,0
我怀疑她在对标华晨宇,0
她这个唱法 让我想到了花花,0
你…,0
华晨宇唱的是自己的歌啊，一没侵权，二没乱改。他的风格你不喜欢，随意你了。两人没有可比性。,0
还要少一大截创作水平和版权意识。,0
那大概你是从某些营销号上看的的剪辑得来的刻板印象。我儿子带我去看过两场华晨宇的演唱会，很不错很正能量的年轻人，跟营销号里刻画的完全不一样,0
虽然我对华晨宇不感冒，但是她真碰瓷不了华晨宇一点吧 唱功 创作能力有可比性么,0
比不了，华晨宇人家唱作那么强，歌也蛮好听,0
请问你听过华晨宇的向阳而生吗 希望你也阳光点吧,0
不要在这里彰显自己的无知了好吗宝宝,0
？你不喜欢hcy可以理解，hcy的版权意识还是很强的而且创作水平也很OK，你这样真挺low的,0
没可比性，华的歌很好听，音乐氛围是围绕歌曲的。,0
别侮辱华晨宇,0
？？？是华晨宇梦女吧，啥都要扯到华晨宇身上,0
也不是花粉，但你这么比，花无妄之灾,0
华晨宇唱作俱佳，唱的是自己的歌。她只会翻唱别人的歌，根本不会创作,0
披皮黑小心财运和命一样薄哦,0
别侮辱华晨宇，他有自己很多原唱作品，单没有,0
人家华晨宇是有自己的风格，可不嚯嚯别人的歌虽然我也不听他的歌,0
首先我不是华晨宇的粉丝，但是我要公平的说一句，如果你只是听了营销号的切片那你真的有点冤枉华晨宇了，那首歌完整版很好听比这种纯粹宣泄的好听多了,0
hcy不偷不抢 谢谢,0
别玷污华晨宇！他并不是这样的！这波我真站华晨宇！人家的才华和风格和这玩意不一样！,0
碰瓷怪,1
别碰瓷华晨宇行吗,0
真是侮辱华晨宇了。。。,1
华晨宇比她强多了,0
华晨宇虽然喜欢和不喜欢的两极分化严重，但是人家是有真本事啊，以前是真的非常不喜欢他，但是看过他参加的一些节目虽然不是粉丝程度但是全部改观了，人特别好关键是真的有才华,0
别碰瓷行不,1
华晨宇起码肚子里有点墨水，她是脑袋空空,0
音乐水平比华晨宇差太多了,0
6，花自己写歌，然后拉华晨宇没用啊，我们肯定站原创。,0
华晨宇好歹还是自己的歌，根本就没法比,0
华晨宇无妄之灾啊,0
但凡你听过华晨宇的演唱会，都说不出这种类比,0
华晨宇的思想你这辈子都触及不到,0
哎 华晨宇一直都很有自己的想法 如果你真的想要黑他 那就了解完的去黑吧 不要乱黑 谢谢,0
其实华晨宇很多歌挺不错的！而且人也很不错,0
啥都能蹭到华晨宇，华晨宇好惨一歌手,0
无知真可怕,0
少拐人家了，华晨宇和这件事有零个关系，单依纯啥咖位啊就敢和华晨宇比,0
拿她跟华晨宇比还真是贬低了华晨宇，好歹人家都是自己的创作,0
不喜欢华，但是她比华差多了,0
此言差矣，花花有自己的风格和音乐美感，创作型歌手，不要对标好吗，完全没有对比性，你可以不喜欢，有人喜欢就行,0
咦，华晨宇人家唱歌还是蛮好听的，最喜欢他唱的烟火里的尘埃那首歌,0
啊啊啊啊你这么知道我想说,0
其实华晨宇挺优秀的,0
多了解再发言吧啊 无知,0
能不能别相提并论，服了,0
侮辱华晨宇了,1
没得比，华晨宇比她强很多,0
？？？虽然不是华的粉丝，但是人家是真有才华，有点东西的你这是何意味？,0
和华晨宇比差的多了,0
华晨宇很好哈,0
她也配和花比  根本不是一个水平的,0
只是你不了解华晨宇 请不要相提并论,0
？莫名其妙的蚂蚁,0
华晨宇很好啊，起码人家自己作曲作词,0
华晨宇的歌很好听，你听一下向往而生呢,0
咋，不沾华晨宇你们活不下去了是吗，我们的歌可几乎都是自己写的，就算翻唱也是版权齐全，别来沾边谢谢,0
但是花唱的全是自己的歌啊，而且每首都有寓意，别扯他可以吗？,0
华晨宇起码能写,0
师出同门,0
大胆,0
到也不至于吧，华有一些歌挺好听的,0
她比华法师更癫华法师好歹自己创作。她是纯癫,0
两个法师,0
风格一样,0
？别带我哥,0
登月碰瓷，杜兰特行为。,1
找到就是这条评论,0
别，,0
gun,0
她比不了华晨宇,0
华晨宇还是比她好多了,0
他不能和华晨宇比，至少华晨宇人家自己有代表作，而且能够即兴创作，他算什么，只会偷人家的歌,0
很形象了,0
她也配和华晨宇比？,0
别侮辱花花,1
虽然不是华晨宇的粉丝，但是华可比她强不知道多少吧，人家至少是自己创作的，而且他改编的歌都挺不错,0
你们知道晨宇的创作力，唱功，人品多牛吗？火星演唱会去过的没人说不好的,0
华晨宇唱歌和创作都是不错的，听过他的演唱会，很燃,0
开智了吗？,0
华晨宇不一样好吗,0
不要拿单依纯和他比，至少华晨宇的才华很多，并且尊重原创好吧，和单一纯完全不一样,0
别蹭了，别来沾边,0
华晨宇好像给那个电影里唱的片尾曲还挺好听的，整体啥样不清楚,0
华晨宇起码是自己作曲，不会嚯嚯别人的歌。这姐如果拿自己的歌发疯，她和她的粉丝圈地自萌没人会管。偏偏她无视版权，不尊重原创，活该被喷！,0
华晨宇好歹站在那里好好唱不会上蹿下跳吧,0
别，两人有什么可比性呢,0
多了解吧你,0
少登月碰瓷了…华晨宇的唱作跟她压根不是一个level，关键华不嚯嚯别人的歌,0
华晨宇是有唱功和创作来支撑他作妖。单依纯有的只是发癫,0
文喜私关,0
不了解不要诋毁,0
没必要把人家华晨宇拉下水！！我不粉人家也知道人家有自己的歌人家也没有侵权，而且唱的歌也很好听，只是开演唱会疯了一点，根本就没有可比性,0
她能比吗，慎言,0
其实更像非晚会版周深，例如魔改玫瑰爱情故事，阴森诡异杀手等。我都怀疑他们师从同一老师，同样的色情味。,0
别来碰瓷行不行啥都能拉上华晨宇,0
没啥可比性啊起码人家自己的歌获得挺多认可的,0
宝子我挺你，快关私信,0
看你主页品行不佳嘛,0
华晨宇起码唱歌好听吧,0
花wwzz，这也扯的上,0
乐,0
为什么他干什么都要碰瓷他,1
當時一堆人說好聽的，我震驚得說不出話，那次還上了熱搜,0
同意，人家改编是升级，她这直接给档次拉低还觉得自己很酷,0
讲真，这人出过专辑了？就演唱会了？,0
而且这首歌范晓萱唱的  又是魔改 关键魔改还发疯,0
本身的概念不就是好想谈恋爱吗,0
啊这又是别人的歌吗,0
同意，你可以改编原歌曲 但你不能破坏原歌曲,0
她只是想谈恋爱了,0
感觉是蹦迪的太妹。资本早晚毁了娱乐圈毁了音乐圈,0
我以为嗑药了 好吓人,0
没实力又想红,0
像巫婆跳大神,0
鬼哭狼嚎 侮辱耳朵 这种怎么过审的,1
记得关私信啊，不然她的粉丝能追杀你到天涯海角,0
对，太吓人了，上热搜一看无了语。,1
这是范晓萱的歌，被她唱成这样,0
可能准备不行了,0
哦越想越难耐～不知到底谁才适合我的爱，～搜搜qq上……,0
打开声音听了 还不如qq爱,0
我以为在跳大绳呢,0
我是静音看的  乍一看我也以为是这首歌呢,0
不如,0
我也以为是（也静音）,0
人家qq爱好歹还是唱出了当时qq刚火那会，网恋的情形，笑死,0
难道不是吗（真静音）,0
静音看着不舒服，点开声音整个人都不好了,0
还不如唱qq爱,0
花那么贵的票价就看这,0
范晓萱清新甜美歌曲“好想谈恋爱”改编的,0
感觉就是太妹蹦迪,0
这是小单改编不是自己创作哦,0
把男朋友吓跑了,0
妆发挺好，造型一言难尽。朋友说一般综艺节目已经请不起她了，按说有这么好的资源，干净大气不好么？王菲高级，李健书卷，韩磊腾格尔韩红都很得体……她这个，的确是……,0
我没有怪你只是看着以前的承诺和那一遍又一遍的不会离开再看看现在,0
评论很喜欢 私信记得关,0
对不起大家了，医院的锁坏了，让她跑出来了,0
我也很想问??????这唱的是什么？??,0
她飘了,0
这个人怎么变成这样,0
不知道我还以为她在发癫，现在唱歌都要这样唱嘛,0
拨浪鼓吗？这几下子就能当大明星能开演唱会圈钱，确实来钱快,0
他来过我们这边演唱会,0
当自己家了吧,0
看的我尴尬症都犯了,0
想谈恋爱,0
哈哈哈哈哈哈 绝了,0
在你这里笑最大声,0
你怎么这么会形容,0
对，就是这个感觉，而且这衣服和鞋子 感觉装造不行,0
她这颜值可进不了宫,0
哈哈哈～太形象了,0
哈哈，你短剧看多了冷宫妃子顔值也是很高的,0
难怪觉得那么眼熟,0
形容的好对啊我说呢，像什么呢，互联网嘴替,0
这评价绝了,0
哈哈哈哈,0
太形象了，她好像爱上谁，结果不能在一起，疯了吧,0
我感觉是一个浪荡女当街发情！,0
像花痴的疯子,0
私信记得关，不然一群疯子会找上你,0
冷宫妃子都没她疯,0
哈哈哈哈哈哈哈哈哈哈哈哈,0
哈哈哈原唱是李健嘛？,0
估计李健当她导师那会儿已经有所发现,0
难不成她就是李健眼中的清纯小女生？李健老花了……,0
李健:其实无所谓，只是惜才情况下的一点建议而已，尊重她人命运。,0
健哥转身的时候也没想到她后来会变这样啊,0
这都哪辈子的老黄历了。单依纯现在的制作人是常石磊好吗？有事找常石磊去。李健已经把该说的说完了。听不听是她自己的事。说多了该被骂老登味了。,0
这状态应该不是很想 说不好已经谈很多了但还是很想谈？,0
这首歌歌名都叫好想谈恋爱,0
清明女鬼路线吧,0
看到她在跳在转，忍不住笑出了鹅声疯子,0
不撅就没屁股,1
给把桃木剑拿着就对味了,0
因为鞋跟太高了，相当于是踮着脚尖站立，全身重量压在前脚掌，如果想靠后脚跟支撑容易向后栽倒，这种时候如果想保持平衡就得前倾一些。,0
她作为一个音乐生真的不应该，因为上课老师都会教舞台动作,0
她会学舞蹈做梦吧，爆裂舞台几个动作都让节目组让WXY代替她跳，自己不跳跳不了,0
是不是想学窦仙的女儿,0
特别是怕教坏小孩子,0
真的不知道这种音乐怎么过审的 真的就是鬼哭狼嚎一样的就像驱魂的,0
智慧之语。希望中国娱乐可以封杀她，侵犯版权杀一儆百。,0
那很好看了,0
调侃而已咋那么多赞,0
那很肥美了朋友,0
开了声音更震惊，因为知道她唱歌不错，没想到唱成这样,0
我没开声音看她群魔乱舞，舞台肢体表演真的是没眼看?????♀?，我心想着她声线好听，打开声音，好家伙，简直疯了辣眼睛??,0
开了更诡异,0
我也没开声音，真的好诡异,0
我也是,0
像理想车主一样么,0
莫挨华帝,1
LS,0
算了吧 华晨宇至少是真有天赋 自己写歌 早期歌真的挺好听 再怎么也属于她前辈 她还配不上相提并论吧,0
李白改得是惊着我了，马上回去听原唱洗耳朵,0
第一次听就知道是一坨了,0
小人得志就是这样的，只有癫狂才能表达自己的得意。,0
原唱可比这好听一万倍不止,0
这个质疑说明创作者维权多重要,0
萌萌哒,0
本来面目,0
反正不是我就对了,0
实在不知道是谁,0
哈哈哈哈哈哈哈哈，看你这条笑得肚子都疼了,0
看了一大截评论，看到你这条，又专门去看了下视频，还真是，你看的太仔细了，哈哈哈,0
这是正常状态，以前一本正经才是假的。,0
我也静音,0
那我只能说你做对了，简直魔音灌耳,0
这个连网红都不如！,0
压根儿就没当回事，不存在忘了,0
我被你笑死了,0
别侮辱二手，人家精神内核稳定,1
怎么能跟菲姐比 天王在舞台上闪闪发光 气度非凡 她只能说会唱歌罢了,0
这明显是二手玫瑰的风格,0
完全没有内核，没有艺术细胞，理解不了歌曲意境，只会甩头抡胳膊乱蹦跳，她的文化底蕴太差了。,0
是的，原唱范晓萱,0
！！,0
黑狗血,1
她在表现她有性格，疯了侵权无罪,0
哈哈哈，看下面的荧光棒律动，应该也不知道她在唱什么吧,0
不认识，好像个清明女鬼,0
呃呃我有嗯嗯了,0
简直深井冰,1
她得去安定 春天了,0
清明女鬼,0
一切心理问题来源于性鸭翼——弗洛伊峰·JPG,0
我其实很想知道她的观众群都是什么人出了翻唱永不失联的爱还不错，其余的是一首比一首难听,0
脑子出问题了，似乎已无药可救了,0
当代年轻人特点不是发疯吗？,0
我也是想摄影师躲远点,0
跟世界有啥关系,0
哈哈哈哈哈,0
神神叨叨的,0
我也好想说,0
女版华晨宇，华晨宇就是那个“是的，我们有一个孩子那个法师”,0
李退休了,0
没吃药一样...,0
吓人,1
会吹哨子,0
一对比，芙蓉姐姐还是优雅,0
这么一说，还真是感觉有点像,0
谢谢你们,0
嗯……难道开了声音就不疯癫了吗？不开声音我还能幻想是一首很摇滚很劲爆的歌曲，开了声音我属于是视觉和听觉双重折磨了,0
想起某三字男歌星,0
请不要把某个词对准某个年龄后，00后也看不懂她在发什么疯,0
她说的是啥歌？,0
什么墙倒众推啊  可能是好多人之前讨厌她没敢说而已,0
拿不到版权，所以只要哭一个小时版权就变成自己的了吗,0
有没有想过可能是单依纯在平时的日常他没有做好去人情世故，但是他的能力是不容小觑的，所以说大家一直都在忌惮着他的实力他的能力，但是他的唱功并不妨碍他不会人情世故，用东北的话就是来说他有点太过于嘚瑟了，他没有学会低调,0
这种行为不就应该人人喊打，以儆效尤吗,1
但是她有今天她的粉丝也有份吧，她的风格一有人不喜欢，粉丝就追着骂，很多路人早就不爽了,0
路人缘太差了，综艺里发言表情都很讨人厌,0
如果我闺女粉她，我肯定打她一顿,0
感觉现在只要有明星/网红出问题都会被大规模网暴，而且是超出问题本身的指责辱骂，甚至会造huang瑶抹黑，这个时代有些人的心气真的太浮躁了，很多时候都是跟风黑（版权问题不容小觑，我支持原创）,1
粉丝网暴李荣浩是一字不提,0
恳请评论区不要再造谣了，本次巡演27首歌仅6首翻唱，其中五首都是歌手舞台的曲目，她去年歌手大爆，今年加入歌手舞台作品很奇怪吗？原唱曲目想你时风起单平台已经千万收藏，二专纯妹妹也有两首百万收藏作品，侵权的事情已经承认错误并负责，请停止造谣！,0
自己没有歌曲才想唱别人的,0
版权问题还是要重视的,0
那怎么说呢？说明她漂了，变牛逼了，现在可以不要版权，霸王硬上弓啦,0
版权问题还是要重视,0
