text,pseudo_label
可以去搜一下，马嘉祺不长这样,0
??：我令令令申申申申申不要暴露不要暴露，我费了牛牛牛牛牛牛牛牛牛牛牛牛虎虎之力把你送到地球上，你就是这样隐藏的？,0
搞捧杀啊,0
去三星堆当文物说不定可以应聘上,0
捉,0
宝宝你明明长得那么帅这是在,0
你赞差点没了我差点就被你骗到了,0
哈哈哈引流,0
不够恶心的，就是没p的图也没那么好看，实话实说,1
谢谢 祝你新年快乐！,0
这种有流量，只有封面争议一点才会有人点进来评论置顶有原图。,0
挺吃香的 老师有时候磕个瓜子什么的,0
天才,0
我求你了！,0
吃香的，可以做特型演员,0
哈哈哈嗝,0
老师们都没见过外星人，能不吃香么,0
艺术来源于现实具象化hhhhh,0
哎呦我靠笑死我了,0
我喝过你家的电解质水,0
不行了笑鼠我了,0
走在路上小心点，别被别人骑走了,0
小红书是会排版的,0
哈哈哈哈哈俺不中了,0
演残障儿童长大后的样子很合适，是特型演员,0
谢谢。,0
不知兄台你是否玩过一个小游戏,0
记得有一个电脑牌子，你可以去代言,0
外星人？,0
对,0
别说，真挺形象的,0
当这个游戏的npc吧,0
主角也行，可以当铁饭碗了,0
乖，回你自己的星球,0
哈哈哈哈哈哈哈哈哈哈哈哈,0
哈哈哈哈哈哈干,0
找到我实验室的胶头滴管了,0
为什么博主2.17发的 可是评论区有2.16的信息,0
可能昨天发的。今天又重新编辑的,0
主页看了眼生活照，眼睛小，鼻子大，下嘴唇也大，感觉就是学完表演，大概率演个男主的酒肉朋友之类的角色。,0
？谢谢,0
谁家小马嘉祺,0
自行车座垫,0
我卡针不见了 你能来一下不,0
我去姐妹，攻击力强的没边了,0
你应该很爱喝电解质水吧,0
怎么了 外星人么,0
像那个你已急哭,0
咋还真有！,0
你一定会成为一个大明星,0
赵磊嘛？图片自己搜，但是我可以给你艾特一下,0
我真的觉得像,0
接,0
??：都说了不要暴露,1
喝过你家的电解质水,0
火钳刘明,0
像黑猫警长里第一集被老婆吃掉的公螳螂,0
我笑的不行了,0
说！你是不是肯德基热的那批蚊子,0
三星堆！活的！,0
胶头滴管,0
什么主页帅照没这抽象的流量高hhhh,0
观后感,0
哈哈哈哈哈哈哈哈哈哈姐妹你这图太逗了,0
过年千万别回家了 小心被亲戚当瓜子嗑了,0
Ai吗,0
十年帅照无人知 一朝整活天下闻,0
纯手搓,0
这个评论区我是走不出去了 太好笑了??,0
外外外星人 电电电解职,0
小孩可以的??????.?.???,0
适合去卖电解质水,0
她妈的笑死我了哈哈哈哈哈,0
在外星人那里比较吃香 对他们来说你是外国人（皮肤颜色不同）也许会长在他们审美点上,0
这是西游记的第几难啊,0
可以可以,0
广东胶头滴管,0
报航天航空哪个都行 同类可以交流（bushi）,0
哈哈哈哈哈夺笋呐,0
可以,0
可以去弹吉他,0
??：收到,0
自行车坐垫成精了,0
哈哈哈哈哈哈哈哈哈,0
749局第二部主演,0
健胃消食片,0
自己开了店铺，忙不过来要几个靠谱客服,0
一个月工资多少,0
我觉得可以，甚至可以上春晚，毕竟现在机器人挺火的,0
可曾说过什么你已急哭。,0
我说这个世界上肯定有外星人，你们都不信,0
有点像纸人,0
看到原图好多了,0
这属于吉他拨片成精了,0
注意考试的时候别嗡嗡叫，容易让老师产生刻板印象,0
刷到这个帖子的旁边是张凌赫，你们懂那种视觉冲击吗,0
你在搞抽象嘛,0
你没有在搞抽象吗？,0
什么路线到底……ET路线吗,0
好神奇的,0
非常适合,0
建议报考“表演系·AI生成专业”，主打一个“科技感长相”，评委看了都得问：“这是真人还是CG？”,0
要被主包笑晕了,0
这个下巴我能一锤子钉地上,0
外星人嘛??,0
mjqmini版。,0
太吃香了,0
双开门,0
好帅啊，外星人欧.巴...,0
我就知道三体人已经混入人类内部了,0
卧槽，这下巴可以扎气孔了，太合适了,0
看起来吃的不是很香,0
重新拍一张吧。看其他照片挺正常的。上镜显脸小，但是也显得头大。发型可以换换。,0
长得这么牛逼那肯定能当啊，毕竟现在大家都猎奇,0
像et是能说的嘛,0
可曾有过什么姐姐叫豆包？,0
？哈哈哈哈,0
可以走宇航员路线  回到你的快乐老家[扶额R],0
极品披萨角,0
走自媒体比较好,0
吉他拨片,0
可以去研究??，航空航天,0
谁家自行车坐垫落这了，没人要我骑走了,0
可以当星际友好大使，长得很亲民。,0
Are u sure？？,0
圈外人 感觉可以去找李飞,0
cos胶头滴管呢,0
建国后不许成精,0
这个可能不吃香 但要注意别被别人吃了,0
认真的吗,0
外…外星人??？,0
走et吃香,0
适合演敖丙,0
化学吧，不需要胶头滴管了,0
吃臭,0
你已急哭,0
可曾U过什么FO？,0
发现同类,0
去吧，豆包,0
有种zjb的感觉哈哈哈哈哈哈,0
我有急事我先骑走了,0
毛毛你好好的行不,0
？我去,0
像马嘉祺,0
嗯，，，我说话难听我先走了,0
这拨片头和??＋7??有的一拼,0
外星人这么人性化了？,0
不吃香，吃臭,1
胶头滴管来了,0
饿哦,0
演员长得有特色就可以你这个长相当群演很吃香啊,0
包得吃的兄弟,0
要不走美术吧,0
作者为什么不赞首评,0
可以走人类替代AI路线,0
学化学好点，做实验不用找胶头滴管,0
为什么要p成这样，小红书提示我你可能是AI，因为它不认为人会长成这样。。,0
走地府,0
报告，这里发现新的三星堆遗迹,0
像少羽,0
看着不太好吃（张彦泽口吻）,0
什么百慕小三角,0
孟照国找你很多年,0
三星堆遗址,0
谁长这样子都不好受,0
哈哈哈哈哈哈哈,0
直接去代言生发水可能更好，还有个像锥子的那个软件叫啥来着，也可以找您代言,0
笑抽了,0
胶头滴管，实验室缺之不可秒了，不用费劲高考了,0
救命啊我要笑鼠在评论区了,0
胶头滴管不能这么放,0
换个不显发量的发型,0
不好说呀,0
天才威,0
三体人,0
数字人！,0
怎么看起来怪怪的,0
不开玩笑，真有外星人,0
喜欢就好,0
这还艺考什么，直接被抓去科研机构研究了，包吃包住编制都有了,0
外星人不能艺考,0
夏威夷果开口器,0
749局一会就来了，你悠着点吧,0
哈哈哈,0
笑死我了 网友的嘴,0
有没有不cos超级赛亚人的照片？,0
741查水表,0
走音乐，当吉他拨片,0
可以走谐星,0
长得像那个三角形的小奶酪似的,0
可以的可以的 等大耳朵图图出真人版的时候就可以了,0
哇塞,0
见过人吗,0
出新式鬼片了吗？,0
可以无敌了,0
不敢笑 我画成男就这样,0
你跟着紫薯精去拍视频,0
吃的香,0
可以当喜剧演员，像我这种笑点低的，你干站我都能笑半天,0
阿凡达4剧组你可以试试投递,0
小心被抓去做实验,0
妈耶～,0
演外星人不用特效了，当特型演员很吃香??,0
外形人如果能办中国的户籍那应该没啥问题，毕竟演个特型啥的也省事儿，别人都得倒模你不用,0
早点发好了，斯皮尔伯格看到你不用做特效了,0
正经话吗,0
吉他拨片啊,0
目测这颗松子修行了千年,0
车座成精了,0
小心点 NASA要派人过来了,0
鼻子再小一点就更完美了,0
内容可能使用AI技术生成,0
可以演外星人,0
啊哈哈哈哈哈哈我求你了,0
外星人吗,0
感觉可以开夏威夷果,0
h?h?h?h?h?h?h?h?h?h?h?h?h?h,0
我说话难听我不说了,0
ET,0
美国有个叫51区的艺校听说偏好这种特长生,0
给中国女人一条活路吧,0
胶头滴管吗,0
臭外星的不招,1
搞笑男二,0
可以去演749,0
oh my god同款！,0
咱是不是多少有点暧昧了,0
看到第1条评论时，不信会笑死在评论区。一直往下滑都是有梗的。,0
这是小头爸爸吗,0
真的要笑死在评论区了,0
可以赤石,0
妙脆角也可以参加艺考吗,0
吃不吃香不知道，看着会吃人,0
哈哈哈哈哈，你还提醒他按时吃饭,0
别把评论区全吃了,0
你吉吉国王啊,0
我做主，七仙女里的扫把精让你演了,0
什么螺丝钉,0
盾构机,0
你觉得呢,0
et？,0
早几年 就让你演真人阿凡达了,0
你真张这样吗,0
简单看了两条，笑毁了,0
疑似系统的肯定(？),0
脸再瘦一点点就好了,0
就喜欢这种纯素颜的 不像网上开美颜滤镜的都特别假,0
哈哈哈哈哈谢谢,0
不,0
哈哈哈哈哈哈哈挺好的,0
吃香，以后外星人都不用特效了,0
我说话难听就不说了,0
看着像AI啊,0
可以扮演伏地魔和李钟硕,0
该说不说，你拍照好好看,0
走门缝最吃香,0
玩抽象呢,0
主播这个应该是p的吧【后仰】,0
认真的嘛,0
卡姿兰都得找你代言,0
ai演员最先取代的就是你,0
你好像那个Q版刘星,0
你是不是恨死他了,0
撞衫了,0
如果是外星人艺考有机会的,0
ET也要艺考,0
艺术本身,0
刘梓晨接班人,0
艺术学校大门快关的时候比较容易进去,0
哈哈哈哈哈哈哈哈救命啊俺不中嘞,0
别着急艺考了你出COS吧，我觉得你是天生cos这个的圣体,0
来学语言的艺术,0
我经常在抖音玩那个击倒外星人游戏.,0
我也是，不过我在微信玩，这个我一看就觉得像。。,0
[呃R]？,0
像蚂蚱??,0
评论区的人好幽默。我要笑晕了。。,0
这下巴尖的能串烧烤了,0
原来是p的 吓我一跳,0
吃屎,0
脸被门夹了吗,0
不好意思啊无意冒犯，突然想起来小时候在小灵通？ 上玩过的一款游戏叫涂鸦小子,0
你们星球放假了？,0
也许走艺考不吃香吧。但是出cos 尤其是那种成男还是很吃香的吧这个脸和这个肩(os别打我,0
可以演小灰人,0
瓜子脸啊，瓜子挺好吃的,0
进熊出没剧组吧 像天才威,0
可以直接进组青蛇,0
你最好是在搞抽象,0
可以做豆包女朋友豆包更man！！,0
当间谍混入外星人可能吃香,0
会被抓去伯爵基因净化,0
准备参加那个星球的考试啊,0
p,0
电动车座椅,0
可以演动画片,0
别让吉他拨片干这个,0
??：收到！,0
两眼一黑,0
吃瘪,0
吃香，可以一进去你就吸饱了,0
你可以试试走AI,0
和你们这些有天赋的人拼了,0
可以去博物馆,0
没有诚意,0
学个相声，可能有戏！,0
现在所有平台都可以发语音吗？,0
美国nasa要来抓你了,0
到三星堆考试吗,0
你说的是除了太阳系以外的艺考吧,0
妈耶,0
是你吗七喜小子？,0
瘦就可以，其他可以躺手术台,0
你是刘梓晨他弟吗？,0
小心别被母螳螂吃了,0
吃香，快去,0
三体人进攻地球了,0
演猴子吗,0
去黔灵山看看,0
cos桃黑黑有出路,0
可以媲美豆包了,0
特别适合演蛇精,0
这个做什么都香,0
演动画片  太吃香了,0
ai应该是不能的,0
表达了作者的思乡之情,0
我不行了我不行了,0
可恶的蚊子??伪装成人类想统治世界,1
走外星人这个路线，估计是第一名,0
哈哈哈哈哈哈哈哈哈哈哈笑的我,0
这是你仇人吗作者,0
代表作《罗斯威尔事件》,0
什么胶头滴管,0
引流了,0
可以走演艺——适合演外星人,0
这一看不就是故意p的图吗,0
走ET路就很可以,0
烧烤应该会很香,0
包子,0
怎么都喜欢这件衣服,0
豆包去掉p图数据，把原长相漏出来,0
动物园没你我不去,0
肯定啊,0
我家还有半盒夏威夷果,0
我拖鞋呢,0
先天蚊子视角,0
吃香。比较外星人么,0
一大早给我笑醒了,0
我才准备睡,0
好抽象,0
你去演小头爸爸吧 非常适合,0
天选之子啊,0
外星人艺考可能成功,0
以后演星际片肯定很抢手,0
香～,0
大半夜被评论区笑死了,0
很喜欢现在小红书的氛围，外星人也可以畅所欲言,0
这可能已经告别人类物种了,0
已经不属于人类范畴了,0
可以，直接把其他考生“叉”出去，无对手[嘻嘻R],0
是仇人的照片吗,0
你呼吸还顺畅吗,0
这啥玩意啊,0
好诡异啊（对不起对不起）,0
你家蟑螂。,1
你去演749局2里面的外星人,0
，不会被疯狂科学家抓走吧,0
可以走仿真人ai路线,0
cos胶头滴管吗，有点意思,0
恩宰豆,0
有点像逆水寒里一些玩家钟爱的脸型,0
有点像。马假期。？天生赏时团饭吃（我是老粉。不是黑子呃呃呃）,0
吃香，去当动漫演员，真正意义上的真人版动漫,0
真瓜子,0
可,0
749局马上要来抓人了,0
可以的,0
明年《芭比》可以演真人版了,0
《你已急哭》,0
三妹哦 外星人哦,0
因为三角具有稳定性,0
倒三角脸太吃香了,0
P成车座子狗了就是那个灵缇拟人化了哈哈,0
哈哈哈 干嘛故意p成这样哈哈哈啊哈,0
我笑的好崩溃。。。吾腹腹《内容可能使用Ai技术生成》,0
哥们你陀螺啊…,0
ai吧,0
I am sorry but,0
美甲片不允许进考场,0
机器人比你像人,0
这是伯爵基因挑战第几代,0
……像蟑螂,1
吃蚊香吗,0
甚至会为你单独做一期节目,0
哈哈哈哈哈笑死了，去农业大学吧，犁地,0
看得人眼睛疼，有点扎,0
太帅了是我的理想型,0
太抽象了,0
谁家阴兵,0
走研究所更稳一点。会自己清洗的胶头滴管,0
吉他拨片不兴哈,0
走娱乐圈挺好，是懂得的抓人眼球的,0
美颜参数和桃黑黑学的吗,0
听吃香的，可以去演科幻电影,0
这是春晚上的机器人吗,0
胡萝卜头型[呃R],0
下巴液压机？,0
香,0
依旧七喜小子,0
香的博主，现在航天发展快，你可以拍外星交流片,0
去弹吉他吧，跟拨片似的,0
像个 et,0
什么三体人,0
从我口袋里拿一根香蕉走吧,0
我觉得还是走一下医院吧,0
豆包化形了？,0
老师对不起，但是真的,0
没希望，除非你是资本,0
胶头滴管？,0
还走啥艺考，直接出演外星人电影??,0
承包了我一天的快乐源泉，顶上去,0
不是 好奇 真长这样吗 不怕被抓走嘛,0
去美国艺考比较吃香，考场在五十一区,0
艺考不知道 但是去其他星球的话应该挺吃香的,0
胶头滴管说是,0
演外星人??？,0
要吃啥,0
鼠系嘛 内娱超级吃香的！！！,0
P成啥样了，我去,0
我有急事，先骑走了,0
这是ai吗,0
我只在我捏的模拟人生里见过这样的人,0
画圆时用你 圆规,0
外外外星人,0
我也想这样起号,0
哈哈哈哈哈哈哈哈哈哈哈哈哈,0
被门夹了？,0
大家怎么这么有梗这么好笑哈哈哈哈,0
，网友的嘴，太放心了,0
哈哈哈哈哈哈直接外星人长相,0
三体人！,0
跟自行车坐垫儿似的,0
跑起来好吗,0
吉他拨片都没你标准,0
都鉴AI了……,0
老舅来了,0
找出你身边的伪人,0
可曾当过什么自行车座子,0
外星人也有艺考嘛,0
我觉得你适合去重庆某个神秘地方，那里有你的同类,0
我自行车坐垫丢了原来在这,0
这是？,0
为什么要搞抽象,0
特型演员？,0
好奇怪,0
胶头滴管吗，适合走化学专项,0
差点意思，脸再小点，颅顶再高点，眼睛再大点，就好看了,0
749局马上来了,0
走艺考不行，走马戏团可以,0
三角头的外星人,0
可以去演健胃消食片,0
突然好想吃牛蛙...,0
我以为又给伯爵改良血统呢,0
可曾认识什么多比,0
Omg??,0
演外星人有优势,0
评论区笑死我了，哈哈哈哈哈哈哈哈哈,0
当自己是崽崽呢,0
我觉得发的那张图可以去航母上班了当铆钉用（无恶意）,0
哈哈哈哈哈哈哈哈哈哈,0
吃香的，真人版外星人??,0
我嘞个瓜子脸啊,0
不知为何 想起了他,0
有可能今天外星人就把你抓走了,0
可以做奔驰,0
有点像小头爸爸,0
演动画片可以,0
换个眉毛呢,0
你怎么长这样啊哈哈哈哈哈哈哈哈哈哈对不起我不是故意冒犯的对不起哈哈哈哈哈哈哈,0
我以为问的是烤着吃香不香,0
holy crap,0
那就不知道吃的是什么了,0
建议走WiFi路线,0
你有没有见过模拟人生4的伯爵...,0
我有点呼吸不了,0
老舅！！！,0
我想起一个古早网红刘什么来着,0
刘梓晨,0
我觉得没什么特色这种长相，很容易让人忘记。,0
艺考吃不吃香我不知道，当外星人??应该还蛮吃香的,0
去时代峰峻绰绰有余了,0
很吃香！超绝蚊子变异锥子样大颅脑长尖脸，内娱外星来客新赛道第一人！兄弟快冲！明天我要在大街小巷的广告栏上见到你！,0
可以来我们艺术班，去画室找工作,0
可以走实验室路线，胶头滴管,0
自行车座子吗,0
外星人本星?,0
七龙珠里的谁,0
开辟一条外星人赛道，噢不对，外星人赛道已经有了，那个赵磊，现在再加你一个,0
你吓到我了，我要当头号黑粉,0
胶头滴管还是要待在实验室里不要玩小红书,0
不行吧,0
可以，很慢脚风,0
脸的形状很具有稳定性,0
可以去外太空试一下,0
我有一条通天路，你走不,0
兄弟那是相当吃香了，至今演艺圈还没出现演过车座子的，你属于头一把交椅了,0
我们这儿不让瓜子儿进考场,0
这不就是逆水寒热榜的捏脸吗,0
哈哈哈哈太有才了网友们,0
吃不吃香不知道  吃惊是肯定的,0
可曾卖过什么电解质饮料,0
人否？,0
我有点事我先骑走了,0
应该不招外星人,0
我直接一把糯米,0
多吃点饭啊孩子,0
哪家的健胃消食片啊给我点,0
申请加入le圈,0
很遗憾,0
还行，骨相蛮好，但是有点发腮，需要减肥,0
劳斯你的嘴哈哈哈哈,0
评论区的老师们太有意思了,0
长这样有福了，去街头表演能圈不少钱,0
很吃香，脸长还长脸，一脸扎进走秀场[棒R],0
走近科学比较吃香（不是,0
我要笑死在评论区了,0
可以应聘甜啦啦的主播，我记得就长这个样子,0
p成胶头滴管了,0
比“狙击外星人”里的好找,0
再找找,0
可以尝试走动画,0
可以当开瓶器,0
你小心点，我最近天天狙击你们这类人群,0
我还以为是挂人的,0
扮演三角粑,0
要是我也能长这样就好了,0
去演老鼠精,0
一会儿当瓜子把你嗑了,0
以为是模拟人生捏的小人,0
适合学化学 在实验室里面当胶头滴管,0
走艺考不吃香，走团播吃香,0
第一印象：你已急哭,0
像被门夹了,0
这个既视感…,0
博主长得是很耐看的那种类型 我没耐心看,0
挺好的，是当影帝的料子,0
749局叫你过去一趟,0
有点像简英,0
第一次见真人演AI,0
外星人不是不理地球人吗？,0
大家的攻击力我认可了,0
你见过人不？,0
走进评论区没什么要补充了,0
路走窄了，直接发给王者，可以cos真人版元流之子,0
我有一个请求,0
可以把头掰下来给我当吉他拨片用一下吗，全弄丢了新买的在路上，这个头真的太合适了,0
你去买鼠板会被粘在上面,0
啊,0
我哩个豆，吃香当然吃香，中国独一份的吃香,0
我竟然觉得可以搞cos,0
有点吃臭,0
哪个星球的？,0
笑死我了哈哈哈哈哈哈哈哈,0
可以参加火星星球,0
走烧烤比较香,0
哇塞 这种长相最吃香了！,0
这长相是真吃香了,0
豆包帮我和它沟通说把地球打死,0
实验室缺这样的胶头滴管,0
利好商业航天,0
??收到,0
车座子,0
吃什么香？夜香吗？,0
燕云十六声热机脸belike：,0
我以为你把我发上来了,0
去做外星人研究吃香,0
这个才适合去演749局,0
：收到,0
西游记，,0
像哪吒,0
可以去演外星人??,0
买了,0
4号,0
可以去工地当锥子用,0
ber[呃R],0
5号的？,0
瓜子脸,0
我他妈不行了,0
长得丑了一点，不过有个学校应该也没啥问题,0
一会外星人来地球抓人了,0
主包不太像本地人啊,0
这也太美了吧，就是鼻子太宽了，再窄一点就好看了,0
鹤立鸡群,0
小心监考老师把你当自行车的车座子骑走了,0
长的很胶头滴管了,0
内娱无代餐,0
哈哈哈这个评论区跟我看于正评论区一样好笑,0
我刷到过哈哈哈,0
像豆包亲戚,0
“内容可能使用AI技术生成”,0
进桂哥团队勉强可以,0
走披萨店比较吃香,0
差点以为是我表弟长得好像,0
鞋拔子可以,0
可以的 老师，可以考虑往太空这个大平台发展,0
中啊中！黑白无常的市场还是蛮大的,0
你老公,0
我滴妈，肯定老香了啊，让人眼前一亮注意力都在你身上,0
这个评论区笑到我肚子痛,0
可以演胖头陀,0
吃香火吧,0
像逆水寒男号（男生捏的那种）,0
可以通下水道,0
可曾急哭过。。,0
把你当瓜子嗑了,0
可否卖过什么电解质水,0
有点像模拟人生捏脸,0
可以吃屎,0
我要笑晕了,0
长我心坎里了 主包我带你回家锄地好不好,0
ET 要翻拍了吗,0
能去当二胡,0
这个长相走烧烤吃的很香，金针菇来的,0
可以代言自行车车座子,0
我说我找了一天的吉他拨片哪去了，原来在这啊,0
不吃香 吃臭,1
糟糕 已经被人类发现了,0
吃,0
我的夏威夷果打不开了，借你用一下,0
小头爸爸,0
你这长相绝对牛可以的,0
夏天躲好点 别在出来叮我 不然看我拍不拍你就完事了,0
不吃香，比较吃辣。,0
诗人？！,0
别让749局发现了,0
像三星堆挖出来的 也是个国风吧,0
特朗普找的就是你,0
适合加入阴兵团播,0
可以的，折叠度无敌，就是五官中的嘴巴需要缩小，鼻子需要扩宽，好奇你们星球是用耳朵后面的鳃呼吸吗,0
这就是传说中的锥子脸吗,0
长得跟家宝似的,0
哈哈哈哈哈哈好有才,0
走考古学，很三星堆的长相,0
啊哈哈哈哈哈哈哈哈,0
很适合来我们家，门缝有点漏风的说,0
这有点奇怪,0
chaoas,0
一会被人骑走了,0
很香啊，适合科幻片,0
可以 跟那个十袋少年团的队长挺像的。,0
749局那边怎么说？,0
这年头宿伞之魂也能参加艺考吗,0
可能吃臭吧（开玩笑~）,0
可以演纸扎人,0
走实验室特别吃香，我说是??研究室，躺台上的那种,0
不知道是否看过花开张美丽,0
别让AI错怪你，我心疼,0
对不起,0
肯定能火，你长了一张很容易被人记住的脸！！你的长相是内娱独一份的存在,0
走阴招吗,0
去动物园比较吃香(不好意思 如有冒犯我删除你),0
拨片丢了，你过来，挺急的,0
太抽象了 哈哈哈哈哈哈哈哈,0
哎呀我去，主播，我和你同款,0
自从爆出有外星人 他们行事越来越高调了,0
我要笑死,0
这长相怕不是外星人派来考察地球的，艺考官怕是都惊呆了,0
建议入职北信源,0
怪不得奥巴马突然说有外星人，原来跑出来消息捂不住了,0
挺美的,0
你是豆包弟弟吗,0
哪来的吉他拨片,0
我快笑死在评论区了，怎么大家都这么有才,0
脸可以再瘦一点，鼻子再窄一点就好看啦宝宝,0
可以去实验室应聘胶头滴管,0
你得放真的 这样看不出什么,0
以后当男模吗,0
自行车座垫也能修成人形了？,0
原图好看 兄弟 修图修成蛇精了,0
你老公x,0
当音乐生，可以当备用吉他拨片,0
吉他拨片？,0
有异曲同工之妙,0
咋大号小号都推一遍。猎奇,0
不太行基本功更重要,0
艺考不知道，普通人视角挺帅的啊，但艺考也都是帅哥吧，加油[棒R],0
这种走艺考香吗,0
A L I E N,0
上号领国标吧,0
我有急事，我先骑走了,0
考了再说,0
?你家电解质水?好委婉的表达,0
打陀螺肯定是冠军,0
我有一条通天路你走不走 什么路你别管,0
哪个星球的艺考,0
可以试一试去好莱坞,0
这是胡巴吗,0
可以去小黄车那儿面试一下哈,0
nb,0
煮包煮包，这个证件照的发型是怎么打理的呀！求教程,0
不是说外星人已经不理我们了吗？,0
外星人专业户,0
学化学多好，自己常备胶头滴管,0
很吃香的加油加油,0
走烧烤吃香 多吃点你太瘦了,0
我有事我先骑走了,0
啊啊啊啊啊啊啊啊啊啊啊啊,0
移民比较吃香 去外星球,0
是人类吗,0
应该再瘦点才吃香,0
再这样我要请高人了,0
美国也有高人嘛,0
像车座子,0
像个胶头滴管,0
？哈哈哈哈哈,0
你吓死我了,0
……大钉子,1
可以的 现在流行猴系长相,0
挺香的 前无古人后无来者的长相,0
有点像开了瘦脸大眼的桃黑黑,0
是在cos哈利波特里的多比吗好像啊,0
是猴子吗,0
特型演员在向你招手,0
兄弟从哪个星球来的 看起来不像本球人啊,0
是飞出地球了么,0
好像AI,0
我肚肚,0
反弹,0
妖魔鬼怪快离开,0
难绷,0
不是 你看评论区啊哈哈哈哈,0
吉他拨片禁止参赛,0
喜欢+7被你发现,0
你见过人吗？,0
P图P成大头娃娃了,0
笑死我了看到一个吉他拨片,0
对对对，我本来也想这个艾特你的,0
走自行车座可以,0
749局要来了,0
谁家厘米秀跑出来了,0
哥们，你到时候艺考就看谁给你打分低了，直接那下把戳他，包稳的,0
特效拉过头了,0
我以为吉他拨片放出来了呢,0
不知道为啥好像豆包,0
哈哈哈哈豆包男版,0
要是鼻子在小一点眼睛再大一点下巴再尖一点就好了,0
哇噻，披萨脸,0
eee,0
挺好,0
可以吃屁,0
这孩子，脸怎么成芒果??了,0
可以去试试化学类的 比如胶头滴管,0
恩宰豆哇,0
评论区我要笑飞了,0
葫芦娃真人版里的。。。。下面接??,0
吃人。,1
ai艺考的话,0
谁家胶头滴管,0
cos k3求你了,0
低头玩手机时候小心别扎着自己,0
救命,0
我踏马,0
飞太空合适哈哈哈哈哈,0
我爷爷抓过一只泡酒,0
主包 开过夏威夷果嘛,0
现实版  小头爸爸,0
小时候喝三鹿了吗,0
胶头滴管适合学物化,0
原贴这个图可以去美国51区应聘,0
这啥玩意,0
可以面试外星人角色,0
不是哥，咱俩拍的是同款,0
哈哈，哪来的胶头滴管,0
豆包丈夫来的,0
七喜会找你当他家ip的官委,0
这啥呀跟外星人似的,0
想狙击,0
可以的，直接录取,0
先当个人？,0
你将为我国研究做出巨大贡献,0
这啥雷霆  我没招了,0
可能还得喝辣的,0
必须香，直接cos胶头滴管,0
我不好评  这波我是中立国,0
我以为来了个胶头滴管（不好意思hhhhh,0
这个煮包脾气是真好,0
笑死在评论区,0
